MPPS,LATENCY,FREQ,SLEEP_MODE,CPU,SLEEP_DELTA
10,76,3200,hr2sleep_add_simple,3,8
10,77,3200,hr2sleep_add_simple,3,8
10,78,3200,hr2sleep_add_simple,3,8
10,79,3200,hr2sleep_add_simple,3,8
10,80,3200,hr2sleep_add_simple,3,8
10,81,3200,hr2sleep_add_simple,3,8
10,82,3200,hr2sleep_add_simple,3,8
10,83,3200,hr2sleep_add_simple,3,8
10,84,3200,hr2sleep_add_simple,3,8
10,85,3200,hr2sleep_add_simple,3,8
10,86,3200,hr2sleep_add_simple,3,8
10,87,3200,hr2sleep_add_simple,3,8
10,88,3200,hr2sleep_add_simple,3,8
10,89,3200,hr2sleep_add_simple,3,8
10,90,3200,hr2sleep_add_simple,3,8
10,91,3200,hr2sleep_add_simple,3,8
10,92,3200,hr2sleep_add_simple,3,8
10,93,3200,hr2sleep_add_simple,3,8
10,94,3200,hr2sleep_add_simple,3,8
10,95,3200,hr2sleep_add_simple,3,8
10,96,3200,hr2sleep_add_simple,3,8
10,97,3200,hr2sleep_add_simple,3,8
10,98,3200,hr2sleep_add_simple,3,8
10,99,3200,hr2sleep_add_simple,3,8
11,10,800,hr2sleep_add_simple,12,4
11,11,800,hr2sleep_add_simple,12,4
11,12,800,hr2sleep_add_simple,12,4
11,13,800,hr2sleep_add_simple,12,4
11,14,800,hr2sleep_add_simple,12,4
11,15,800,hr2sleep_add_simple,12,4
11,16,800,hr2sleep_add_simple,12,4
11,17,800,hr2sleep_add_simple,12,4
11,18,800,hr2sleep_add_simple,12,4
11,19,800,hr2sleep_add_simple,12,4
11,20,800,hr2sleep_add_simple,12,4
11,21,800,hr2sleep_add_simple,12,4
11,22,800,hr2sleep_add_simple,12,4
11,23,800,hr2sleep_add_simple,12,4
11,24,800,hr2sleep_add_simple,12,4
11,25,4000,hr2sleep_add_simple,5,1
11,26,4000,hr2sleep_add_simple,5,1
11,27,4000,hr2sleep_add_simple,5,1
11,28,4000,hr2sleep_add_simple,5,1
11,29,4000,hr2sleep_add_simple,5,1
11,30,4000,hr2sleep_add_simple,5,1
11,31,4000,hr2sleep_add_simple,5,1
11,32,4000,hr2sleep_add_simple,5,1
11,33,4000,hr2sleep_add_simple,5,1
11,34,4000,hr2sleep_add_simple,5,1
11,35,1600,hr2sleep_add_simple,4,1
11,36,1600,hr2sleep_add_simple,4,1
11,37,1600,hr2sleep_add_simple,4,1
11,38,1600,hr2sleep_add_simple,4,1
11,39,1600,hr2sleep_add_simple,4,1
11,40,1600,hr2sleep_add_simple,4,1
11,41,1600,hr2sleep_add_simple,4,1
11,42,1600,hr2sleep_add_simple,4,1
11,43,4000,hr2sleep_add_simple,3,8
11,44,4000,hr2sleep_add_simple,3,8
11,45,4000,hr2sleep_add_simple,3,8
11,46,4000,hr2sleep_add_simple,3,8
11,47,4000,hr2sleep_add_simple,3,8
11,48,4000,hr2sleep_add_simple,3,8
11,49,4000,hr2sleep_add_simple,3,8
11,50,4000,hr2sleep_add_simple,3,8
11,51,4000,hr2sleep_add_simple,3,8
11,52,4000,hr2sleep_add_simple,3,8
11,53,4000,hr2sleep_add_simple,3,8
11,54,4000,hr2sleep_add_simple,3,8
11,55,4000,hr2sleep_add_simple,3,8
11,56,4000,hr2sleep_add_simple,3,8
11,57,4000,hr2sleep_add_simple,3,8
11,58,4000,hr2sleep_add_simple,3,8
11,59,4000,hr2sleep_add_simple,3,8
11,60,4000,hr2sleep_add_simple,3,8
11,61,4000,hr2sleep_add_simple,3,8
11,62,4000,hr2sleep_add_simple,3,8
11,63,4000,hr2sleep_add_simple,3,8
11,64,4000,hr2sleep_add_simple,3,8
11,65,4000,hr2sleep_add_simple,3,8
11,66,4000,hr2sleep_add_simple,3,8
11,67,4000,hr2sleep_add_simple,3,8
11,68,4000,hr2sleep_add_simple,3,8
11,69,4000,hr2sleep_add_simple,3,8
11,70,4000,hr2sleep_add_simple,3,8
11,71,4000,hr2sleep_add_simple,3,8
11,72,4000,hr2sleep_add_simple,3,8
11,73,4000,hr2sleep_add_simple,3,8
11,74,4000,hr2sleep_add_simple,3,8
11,75,4000,hr2sleep_add_simple,3,8
11,76,4000,hr2sleep_add_simple,3,8
11,77,4000,hr2sleep_add_simple,3,8
11,78,4000,hr2sleep_add_simple,3,8
11,79,4000,hr2sleep_add_simple,3,8
11,80,4000,hr2sleep_add_simple,3,8
11,81,4000,hr2sleep_add_simple,3,8
11,82,4000,hr2sleep_add_simple,3,8
11,83,4000,hr2sleep_add_simple,3,8
11,84,4000,hr2sleep_add_simple,3,8
11,85,4000,hr2sleep_add_simple,3,8
11,86,4000,hr2sleep_add_simple,3,8
11,87,4000,hr2sleep_add_simple,3,8
11,88,4000,hr2sleep_add_simple,3,8
11,89,4000,hr2sleep_add_simple,3,8
11,90,4000,hr2sleep_add_simple,3,8
11,91,4000,hr2sleep_add_simple,3,8
11,92,4000,hr2sleep_add_simple,3,8
11,93,4000,hr2sleep_add_simple,3,8
11,94,4000,hr2sleep_add_simple,3,8
11,95,4000,hr2sleep_add_simple,3,8
11,96,4000,hr2sleep_add_simple,3,8
11,97,4000,hr2sleep_add_simple,3,8
11,98,4000,hr2sleep_add_simple,3,8
11,99,4000,hr2sleep_add_simple,3,8
12,10,800,hr2sleep_add_simple,12,4
12,11,800,hr2sleep_add_simple,12,4
12,12,800,hr2sleep_add_simple,12,4
12,13,800,hr2sleep_add_simple,12,4
12,14,800,hr2sleep_add_simple,12,4
12,15,800,hr2sleep_add_simple,12,4
12,16,800,hr2sleep_add_simple,12,4
12,17,800,hr2sleep_add_simple,12,4
12,18,800,hr2sleep_add_simple,12,4
12,19,800,hr2sleep_add_simple,12,4
12,20,800,hr2sleep_add_simple,12,4
12,21,800,hr2sleep_add_simple,12,4
12,22,800,hr2sleep_add_simple,12,4
12,23,800,hr2sleep_add_simple,12,4
12,24,800,hr2sleep_add_simple,12,4
12,25,800,hr2sleep_add_simple,12,4
12,26,800,hr2sleep_add_simple,12,4
12,27,4000,hr2sleep_add_simple,7,1
12,28,4000,hr2sleep_add_simple,7,1
12,29,4000,hr2sleep_add_simple,7,1
12,30,4000,hr2sleep_add_simple,7,1
12,31,4000,hr2sleep_add_simple,7,1
12,32,4000,hr2sleep_add_simple,7,1
12,33,4000,hr2sleep_add_simple,7,1
12,34,4000,hr2sleep_add_simple,7,1
12,35,4000,hr2sleep_add_simple,7,1
12,36,4000,hr2sleep_add_simple,7,1
12,37,4000,hr2sleep_add_simple,7,1
12,38,4000,hr2sleep_add_simple,7,1
12,39,4000,hr2sleep_add_simple,7,1
12,40,4000,hr2sleep_add_simple,7,1
12,41,4000,hr2sleep_add_simple,7,1
12,42,4000,hr2sleep_add_simple,7,1
12,43,4000,hr2sleep_add_simple,7,1
12,44,4000,hr2sleep_add_simple,7,1
12,45,4000,hr2sleep_add_simple,7,1
12,46,4000,hr2sleep_add_simple,7,1
12,47,4000,hr2sleep_add_simple,7,1
12,48,4000,hr2sleep_add_simple,7,1
12,49,4000,hr2sleep_add_simple,7,1
12,50,4000,hr2sleep_add_simple,7,1
12,51,4000,hr2sleep_add_simple,7,1
12,52,4000,hr2sleep_add_simple,7,1
12,53,4000,hr2sleep_add_simple,7,1
12,54,4000,hr2sleep_add_simple,7,1
12,55,4000,hr2sleep_add_simple,7,1
12,56,4000,hr2sleep_add_simple,7,1
12,57,4000,hr2sleep_add_simple,7,1
12,58,4000,hr2sleep_add_simple,7,1
12,59,4000,hr2sleep_add_simple,7,1
12,60,4000,hr2sleep_add_simple,7,1
12,61,4000,hr2sleep_add_simple,7,1
12,62,4000,hr2sleep_add_simple,7,1
12,63,4000,hr2sleep_add_simple,7,1
12,64,4000,hr2sleep_add_simple,7,1
12,65,4000,hr2sleep_add_simple,7,1
12,66,4000,hr2sleep_add_simple,7,1
12,67,4000,hr2sleep_add_simple,7,1
12,68,4000,hr2sleep_add_simple,7,1
12,69,4000,hr2sleep_add_simple,7,1
12,70,4000,hr2sleep_add_simple,7,1
12,71,4000,hr2sleep_add_simple,7,1
12,72,4000,hr2sleep_add_simple,7,1
12,73,4000,hr2sleep_add_simple,7,1
12,74,4000,hr2sleep_add_simple,7,1
12,75,4000,hr2sleep_add_simple,7,1
12,76,4000,hr2sleep_add_simple,7,1
12,77,4000,hr2sleep_add_simple,7,1
12,78,4000,hr2sleep_add_simple,7,1
12,79,4000,hr2sleep_add_simple,7,1
12,80,4000,hr2sleep_add_simple,7,1
12,81,4000,hr2sleep_add_simple,7,1
12,82,4000,hr2sleep_add_simple,7,1
12,83,4000,hr2sleep_add_simple,7,1
12,84,4000,hr2sleep_add_simple,7,1
12,85,4000,hr2sleep_add_simple,7,1
12,86,4000,hr2sleep_add_simple,7,1
12,87,4000,hr2sleep_add_simple,7,1
12,88,4000,hr2sleep_add_simple,7,1
12,89,4000,hr2sleep_add_simple,7,1
12,90,4000,hr2sleep_add_simple,7,1
12,91,4000,hr2sleep_add_simple,7,1
12,92,4000,hr2sleep_add_simple,7,1
12,93,4000,hr2sleep_add_simple,7,1
12,94,4000,hr2sleep_add_simple,7,1
12,95,4000,hr2sleep_add_simple,7,1
12,96,4000,hr2sleep_add_simple,7,1
12,97,4000,hr2sleep_add_simple,7,1
12,98,4000,hr2sleep_add_simple,7,1
12,99,4000,hr2sleep_add_simple,7,1
13,10,800,hr2sleep_add_simple,12,4
13,11,800,hr2sleep_add_simple,12,4
13,12,800,hr2sleep_add_simple,12,4
13,13,800,hr2sleep_add_simple,12,4
13,14,800,hr2sleep_add_simple,12,4
13,15,800,hr2sleep_add_simple,12,4
13,16,800,hr2sleep_add_simple,12,4
13,17,800,hr2sleep_add_simple,12,4
13,18,800,hr2sleep_add_simple,12,4
13,19,800,hr2sleep_add_simple,12,4
13,20,800,hr2sleep_add_simple,12,4
13,21,800,hr2sleep_add_simple,12,4
13,22,800,hr2sleep_add_simple,12,4
13,23,800,hr2sleep_add_simple,12,4
13,24,800,hr2sleep_add_simple,12,4
13,25,800,hr2sleep_add_simple,12,4
13,26,800,hr2sleep_add_simple,12,4
13,27,4000,hr2sleep_add_simple,7,1
13,28,4000,hr2sleep_add_simple,7,1
13,29,4000,hr2sleep_add_simple,7,1
13,30,4000,hr2sleep_add_simple,7,1
13,31,4000,hr2sleep_add_simple,7,1
13,32,4000,hr2sleep_add_simple,7,1
13,33,4000,hr2sleep_add_simple,7,1
13,34,4000,hr2sleep_add_simple,7,1
13,35,4000,hr2sleep_add_simple,7,1
13,36,4000,hr2sleep_add_simple,7,1
13,37,4000,hr2sleep_add_simple,7,1
13,38,4000,hr2sleep_add_simple,7,1
13,39,4000,hr2sleep_add_simple,7,1
13,40,4000,hr2sleep_add_simple,7,1
13,41,4000,hr2sleep_add_simple,7,1
13,42,4000,hr2sleep_add_simple,7,1
13,43,4000,hr2sleep_add_simple,7,1
13,44,4000,hr2sleep_add_simple,7,1
13,45,4000,hr2sleep_add_simple,7,1
13,46,4000,hr2sleep_add_simple,7,1
13,47,4000,hr2sleep_add_simple,7,1
13,48,4000,hr2sleep_add_simple,7,1
13,49,4000,hr2sleep_add_simple,7,1
13,50,4000,hr2sleep_add_simple,7,1
13,51,4000,hr2sleep_add_simple,7,1
13,52,4000,hr2sleep_add_simple,7,1
13,53,4000,hr2sleep_add_simple,7,1
13,54,4000,hr2sleep_add_simple,7,1
13,55,4000,hr2sleep_add_simple,7,1
13,56,4000,hr2sleep_add_simple,7,1
13,57,4000,hr2sleep_add_simple,7,1
13,58,4000,hr2sleep_add_simple,7,1
13,59,4000,hr2sleep_add_simple,7,1
13,60,4000,hr2sleep_add_simple,7,1
13,61,4000,hr2sleep_add_simple,7,1
13,62,4000,hr2sleep_add_simple,7,1
13,63,4000,hr2sleep_add_simple,7,1
13,64,4000,hr2sleep_add_simple,7,1
13,65,4000,hr2sleep_add_simple,7,1
13,66,4000,hr2sleep_add_simple,7,1
13,67,4000,hr2sleep_add_simple,7,1
13,68,4000,hr2sleep_add_simple,7,1
13,69,4000,hr2sleep_add_simple,7,1
13,70,4000,hr2sleep_add_simple,7,1
13,71,4000,hr2sleep_add_simple,7,1
13,72,4000,hr2sleep_add_simple,7,1
13,73,4000,hr2sleep_add_simple,7,1
13,74,4000,hr2sleep_add_simple,7,1
13,75,4000,hr2sleep_add_simple,7,1
13,76,4000,hr2sleep_add_simple,7,1
13,77,4000,hr2sleep_add_simple,7,1
13,78,4000,hr2sleep_add_simple,7,1
13,79,4000,hr2sleep_add_simple,7,1
13,80,4000,hr2sleep_add_simple,7,1
13,81,4000,hr2sleep_add_simple,7,1
13,82,4000,hr2sleep_add_simple,7,1
13,83,4000,hr2sleep_add_simple,7,1
13,84,4000,hr2sleep_add_simple,7,1
13,85,4000,hr2sleep_add_simple,7,1
13,86,4000,hr2sleep_add_simple,7,1
13,87,4000,hr2sleep_add_simple,7,1
13,88,4000,hr2sleep_add_simple,7,1
13,89,4000,hr2sleep_add_simple,7,1
13,90,4000,hr2sleep_add_simple,7,1
13,91,4000,hr2sleep_add_simple,7,1
13,92,4000,hr2sleep_add_simple,7,1
13,93,4000,hr2sleep_add_simple,7,1
13,94,4000,hr2sleep_add_simple,7,1
13,95,4000,hr2sleep_add_simple,7,1
13,96,4000,hr2sleep_add_simple,7,1
13,97,4000,hr2sleep_add_simple,7,1
13,98,4000,hr2sleep_add_simple,7,1
13,99,4000,hr2sleep_add_simple,7,1
14,10,800,hr2sleep_add_simple,12,4
14,11,800,hr2sleep_add_simple,12,4
14,12,800,hr2sleep_add_simple,12,4
14,13,800,hr2sleep_add_simple,12,4
14,14,800,hr2sleep_add_simple,12,4
14,15,800,hr2sleep_add_simple,12,4
14,16,800,hr2sleep_add_simple,12,4
14,17,800,hr2sleep_add_simple,12,4
14,18,800,hr2sleep_add_simple,12,4
14,19,800,hr2sleep_add_simple,12,4
14,20,800,hr2sleep_add_simple,12,4
14,21,800,hr2sleep_add_simple,12,4
14,22,800,hr2sleep_add_simple,12,4
14,23,800,hr2sleep_add_simple,12,4
14,24,800,hr2sleep_add_simple,12,4
14,25,800,hr2sleep_add_simple,12,4
14,26,800,hr2sleep_add_simple,12,4
14,27,4000,hr2sleep_add_simple,7,1
14,28,4000,hr2sleep_add_simple,7,1
14,29,4000,hr2sleep_add_simple,7,1
14,30,4000,hr2sleep_add_simple,7,1
14,31,4000,hr2sleep_add_simple,7,1
14,32,4000,hr2sleep_add_simple,7,1
14,33,4000,hr2sleep_add_simple,7,1
14,34,4000,hr2sleep_add_simple,7,1
14,35,4000,hr2sleep_add_simple,7,1
14,36,4000,hr2sleep_add_simple,7,1
14,37,4000,hr2sleep_add_simple,7,1
14,38,4000,hr2sleep_add_simple,7,1
14,39,4000,hr2sleep_add_simple,7,1
14,40,4000,hr2sleep_add_simple,7,1
14,41,4000,hr2sleep_add_simple,7,1
14,42,4000,hr2sleep_add_simple,7,1
14,43,4000,hr2sleep_add_simple,7,1
14,44,4000,hr2sleep_add_simple,7,1
14,45,4000,hr2sleep_add_simple,7,1
14,46,4000,hr2sleep_add_simple,7,1
14,47,4000,hr2sleep_add_simple,7,1
14,48,4000,hr2sleep_add_simple,7,1
14,49,4000,hr2sleep_add_simple,7,1
14,50,4000,hr2sleep_add_simple,7,1
14,51,4000,hr2sleep_add_simple,7,1
14,52,4000,hr2sleep_add_simple,7,1
14,53,4000,hr2sleep_add_simple,7,1
14,54,4000,hr2sleep_add_simple,7,1
14,55,4000,hr2sleep_add_simple,7,1
14,56,4000,hr2sleep_add_simple,7,1
14,57,4000,hr2sleep_add_simple,7,1
14,58,4000,hr2sleep_add_simple,7,1
14,59,4000,hr2sleep_add_simple,7,1
14,60,4000,hr2sleep_add_simple,7,1
14,61,4000,hr2sleep_add_simple,7,1
14,62,4000,hr2sleep_add_simple,7,1
14,63,4000,hr2sleep_add_simple,7,1
14,64,4000,hr2sleep_add_simple,7,1
14,65,4000,hr2sleep_add_simple,7,1
14,66,4000,hr2sleep_add_simple,7,1
14,67,4000,hr2sleep_add_simple,7,1
14,68,4000,hr2sleep_add_simple,7,1
14,69,4000,hr2sleep_add_simple,7,1
14,70,4000,hr2sleep_add_simple,7,1
14,71,4000,hr2sleep_add_simple,7,1
14,72,4000,hr2sleep_add_simple,7,1
14,73,4000,hr2sleep_add_simple,7,1
14,74,4000,hr2sleep_add_simple,7,1
14,75,4000,hr2sleep_add_simple,7,1
14,76,4000,hr2sleep_add_simple,7,1
14,77,4000,hr2sleep_add_simple,7,1
14,78,4000,hr2sleep_add_simple,7,1
14,79,4000,hr2sleep_add_simple,7,1
14,80,4000,hr2sleep_add_simple,7,1
14,81,4000,hr2sleep_add_simple,7,1
14,82,4000,hr2sleep_add_simple,7,1
14,83,4000,hr2sleep_add_simple,7,1
14,84,4000,hr2sleep_add_simple,7,1
14,85,4000,hr2sleep_add_simple,7,1
14,86,4000,hr2sleep_add_simple,7,1
14,87,4000,hr2sleep_add_simple,7,1
14,88,4000,hr2sleep_add_simple,7,1
14,89,4000,hr2sleep_add_simple,7,1
14,90,4000,hr2sleep_add_simple,7,1
14,91,4000,hr2sleep_add_simple,7,1
14,92,4000,hr2sleep_add_simple,7,1
14,93,4000,hr2sleep_add_simple,7,1
14,94,4000,hr2sleep_add_simple,7,1
14,95,4000,hr2sleep_add_simple,7,1
14,96,4000,hr2sleep_add_simple,7,1
14,97,4000,hr2sleep_add_simple,7,1
14,98,4000,hr2sleep_add_simple,7,1
14,99,4000,hr2sleep_add_simple,7,1
15,10,800,hr2sleep_add_simple,12,4
15,11,800,hr2sleep_add_simple,12,4
15,12,800,hr2sleep_add_simple,12,4
15,13,800,hr2sleep_add_simple,12,4
15,14,800,hr2sleep_add_simple,12,4
15,15,800,hr2sleep_add_simple,12,4
15,16,800,hr2sleep_add_simple,12,4
15,17,800,hr2sleep_add_simple,12,4
15,18,800,hr2sleep_add_simple,12,4
15,19,800,hr2sleep_add_simple,12,4
15,20,800,hr2sleep_add_simple,12,4
15,21,800,hr2sleep_add_simple,12,4
15,22,800,hr2sleep_add_simple,12,4
15,23,800,hr2sleep_add_simple,12,4
15,24,800,hr2sleep_add_simple,12,4
15,25,800,hr2sleep_add_simple,12,4
15,26,800,hr2sleep_add_simple,12,4
15,27,4000,hr2sleep_add_simple,7,1
15,28,4000,hr2sleep_add_simple,7,1
15,29,4000,hr2sleep_add_simple,7,1
15,30,4000,hr2sleep_add_simple,7,1
15,31,4000,hr2sleep_add_simple,7,1
15,32,4000,hr2sleep_add_simple,7,1
15,33,4000,hr2sleep_add_simple,7,1
15,34,4000,hr2sleep_add_simple,7,1
15,35,4000,hr2sleep_add_simple,7,1
15,36,4000,hr2sleep_add_simple,7,1
15,37,4000,hr2sleep_add_simple,7,1
15,38,4000,hr2sleep_add_simple,7,1
15,39,4000,hr2sleep_add_simple,7,1
15,40,4000,hr2sleep_add_simple,7,1
15,41,4000,hr2sleep_add_simple,7,1
15,42,4000,hr2sleep_add_simple,7,1
15,43,4000,hr2sleep_add_simple,7,1
15,44,4000,hr2sleep_add_simple,7,1
15,45,4000,hr2sleep_add_simple,7,1
15,46,4000,hr2sleep_add_simple,7,1
15,47,4000,hr2sleep_add_simple,7,1
15,48,4000,hr2sleep_add_simple,7,1
15,49,4000,hr2sleep_add_simple,7,1
15,50,4000,hr2sleep_add_simple,7,1
15,51,4000,hr2sleep_add_simple,7,1
15,52,4000,hr2sleep_add_simple,7,1
15,53,4000,hr2sleep_add_simple,7,1
15,54,4000,hr2sleep_add_simple,7,1
15,55,4000,hr2sleep_add_simple,7,1
15,56,4000,hr2sleep_add_simple,7,1
15,57,4000,hr2sleep_add_simple,7,1
15,58,4000,hr2sleep_add_simple,7,1
15,59,4000,hr2sleep_add_simple,7,1
15,60,4000,hr2sleep_add_simple,7,1
15,61,4000,hr2sleep_add_simple,7,1
15,62,4000,hr2sleep_add_simple,7,1
15,63,4000,hr2sleep_add_simple,7,1
15,64,4000,hr2sleep_add_simple,7,1
15,65,4000,hr2sleep_add_simple,7,1
15,66,4000,hr2sleep_add_simple,7,1
15,67,4000,hr2sleep_add_simple,7,1
15,68,4000,hr2sleep_add_simple,7,1
15,69,4000,hr2sleep_add_simple,7,1
15,70,4000,hr2sleep_add_simple,7,1
15,71,4000,hr2sleep_add_simple,7,1
15,72,4000,hr2sleep_add_simple,7,1
15,73,4000,hr2sleep_add_simple,7,1
15,74,4000,hr2sleep_add_simple,7,1
15,75,4000,hr2sleep_add_simple,7,1
15,76,4000,hr2sleep_add_simple,7,1
15,77,4000,hr2sleep_add_simple,7,1
15,78,4000,hr2sleep_add_simple,7,1
15,79,4000,hr2sleep_add_simple,7,1
15,80,4000,hr2sleep_add_simple,7,1
15,81,4000,hr2sleep_add_simple,7,1
15,82,4000,hr2sleep_add_simple,7,1
15,83,4000,hr2sleep_add_simple,7,1
15,84,4000,hr2sleep_add_simple,7,1
15,85,4000,hr2sleep_add_simple,7,1
15,86,4000,hr2sleep_add_simple,7,1
15,87,4000,hr2sleep_add_simple,7,1
15,88,4000,hr2sleep_add_simple,7,1
15,89,4000,hr2sleep_add_simple,7,1
15,90,4000,hr2sleep_add_simple,7,1
15,91,4000,hr2sleep_add_simple,7,1
15,92,4000,hr2sleep_add_simple,7,1
15,93,4000,hr2sleep_add_simple,7,1
15,94,4000,hr2sleep_add_simple,7,1
15,95,4000,hr2sleep_add_simple,7,1
15,96,4000,hr2sleep_add_simple,7,1
15,97,4000,hr2sleep_add_simple,7,1
15,98,4000,hr2sleep_add_simple,7,1
15,99,4000,hr2sleep_add_simple,7,1
16,10,800,hr2sleep_add_simple,12,4
16,11,800,hr2sleep_add_simple,12,4
16,12,800,hr2sleep_add_simple,12,4
16,13,800,hr2sleep_add_simple,12,4
16,14,800,hr2sleep_add_simple,12,4
16,15,800,hr2sleep_add_simple,12,4
16,16,800,hr2sleep_add_simple,12,4
16,17,800,hr2sleep_add_simple,12,4
16,18,800,hr2sleep_add_simple,12,4
16,19,800,hr2sleep_add_simple,12,4
16,20,800,hr2sleep_add_simple,12,4
16,21,800,hr2sleep_add_simple,12,4
16,22,800,hr2sleep_add_simple,12,4
16,23,800,hr2sleep_add_simple,12,4
16,24,800,hr2sleep_add_simple,12,4
16,25,800,hr2sleep_add_simple,12,4
16,26,800,hr2sleep_add_simple,12,4
16,27,4000,hr2sleep_add_simple,7,1
16,28,4000,hr2sleep_add_simple,7,1
16,29,4000,hr2sleep_add_simple,7,1
16,30,4000,hr2sleep_add_simple,7,1
16,31,4000,hr2sleep_add_simple,7,1
16,32,4000,hr2sleep_add_simple,7,1
16,33,4000,hr2sleep_add_simple,7,1
16,34,4000,hr2sleep_add_simple,7,1
16,35,4000,hr2sleep_add_simple,7,1
16,36,4000,hr2sleep_add_simple,7,1
16,37,4000,hr2sleep_add_simple,7,1
16,38,4000,hr2sleep_add_simple,7,1
16,39,4000,hr2sleep_add_simple,7,1
16,40,4000,hr2sleep_add_simple,7,1
16,41,4000,hr2sleep_add_simple,7,1
16,42,4000,hr2sleep_add_simple,7,1
16,43,4000,hr2sleep_add_simple,7,1
16,44,4000,hr2sleep_add_simple,7,1
16,45,4000,hr2sleep_add_simple,7,1
16,46,4000,hr2sleep_add_simple,7,1
16,47,4000,hr2sleep_add_simple,7,1
16,48,4000,hr2sleep_add_simple,7,1
16,49,4000,hr2sleep_add_simple,7,1
16,50,4000,hr2sleep_add_simple,7,1
16,51,4000,hr2sleep_add_simple,7,1
16,52,4000,hr2sleep_add_simple,7,1
16,53,4000,hr2sleep_add_simple,7,1
16,54,4000,hr2sleep_add_simple,7,1
16,55,4000,hr2sleep_add_simple,7,1
16,56,4000,hr2sleep_add_simple,7,1
16,57,4000,hr2sleep_add_simple,7,1
16,58,4000,hr2sleep_add_simple,7,1
16,59,4000,hr2sleep_add_simple,7,1
16,60,4000,hr2sleep_add_simple,7,1
16,61,4000,hr2sleep_add_simple,7,1
16,62,4000,hr2sleep_add_simple,7,1
16,63,4000,hr2sleep_add_simple,7,1
16,64,4000,hr2sleep_add_simple,7,1
16,65,4000,hr2sleep_add_simple,7,1
16,66,4000,hr2sleep_add_simple,7,1
16,67,4000,hr2sleep_add_simple,7,1
16,68,4000,hr2sleep_add_simple,7,1
16,69,4000,hr2sleep_add_simple,7,1
16,70,4000,hr2sleep_add_simple,7,1
16,71,4000,hr2sleep_add_simple,7,1
16,72,4000,hr2sleep_add_simple,7,1
16,73,4000,hr2sleep_add_simple,7,1
16,74,4000,hr2sleep_add_simple,7,1
16,75,4000,hr2sleep_add_simple,7,1
16,76,4000,hr2sleep_add_simple,7,1
16,77,4000,hr2sleep_add_simple,7,1
16,78,4000,hr2sleep_add_simple,7,1
16,79,4000,hr2sleep_add_simple,7,1
16,80,4000,hr2sleep_add_simple,7,1
16,81,4000,hr2sleep_add_simple,7,1
16,82,4000,hr2sleep_add_simple,7,1
16,83,4000,hr2sleep_add_simple,7,1
16,84,4000,hr2sleep_add_simple,7,1
16,85,4000,hr2sleep_add_simple,7,1
16,86,4000,hr2sleep_add_simple,7,1
16,87,4000,hr2sleep_add_simple,7,1
16,88,4000,hr2sleep_add_simple,7,1
16,89,4000,hr2sleep_add_simple,7,1
16,90,4000,hr2sleep_add_simple,7,1
16,91,4000,hr2sleep_add_simple,7,1
16,92,4000,hr2sleep_add_simple,7,1
16,93,4000,hr2sleep_add_simple,7,1
16,94,4000,hr2sleep_add_simple,7,1
16,95,4000,hr2sleep_add_simple,7,1
16,96,4000,hr2sleep_add_simple,7,1
16,97,4000,hr2sleep_add_simple,7,1
16,98,4000,hr2sleep_add_simple,7,1
16,99,4000,hr2sleep_add_simple,7,1
17,10,800,hr2sleep_add_simple,12,4
17,11,800,hr2sleep_add_simple,12,4
17,12,800,hr2sleep_add_simple,12,4
17,13,800,hr2sleep_add_simple,12,4
17,14,800,hr2sleep_add_simple,12,4
17,15,800,hr2sleep_add_simple,12,4
17,16,800,hr2sleep_add_simple,12,4
17,17,800,hr2sleep_add_simple,12,4
17,18,800,hr2sleep_add_simple,12,4
17,19,800,hr2sleep_add_simple,12,4
17,20,800,hr2sleep_add_simple,12,4
17,21,800,hr2sleep_add_simple,12,4
17,22,800,hr2sleep_add_simple,12,4
17,23,800,hr2sleep_add_simple,12,4
17,24,800,hr2sleep_add_simple,12,4
17,25,800,hr2sleep_add_simple,12,4
17,26,800,hr2sleep_add_simple,12,4
17,27,4000,hr2sleep_add_simple,7,1
17,28,4000,hr2sleep_add_simple,7,1
17,29,4000,hr2sleep_add_simple,7,1
17,30,4000,hr2sleep_add_simple,7,1
17,31,4000,hr2sleep_add_simple,7,1
17,32,4000,hr2sleep_add_simple,7,1
17,33,4000,hr2sleep_add_simple,7,1
17,34,4000,hr2sleep_add_simple,7,1
17,35,4000,hr2sleep_add_simple,7,1
17,36,4000,hr2sleep_add_simple,7,1
17,37,4000,hr2sleep_add_simple,7,1
17,38,4000,hr2sleep_add_simple,7,1
17,39,4000,hr2sleep_add_simple,7,1
17,40,4000,hr2sleep_add_simple,7,1
17,41,4000,hr2sleep_add_simple,7,1
17,42,4000,hr2sleep_add_simple,7,1
17,43,4000,hr2sleep_add_simple,7,1
17,44,4000,hr2sleep_add_simple,7,1
17,45,4000,hr2sleep_add_simple,7,1
17,46,4000,hr2sleep_add_simple,7,1
17,47,4000,hr2sleep_add_simple,7,1
17,48,4000,hr2sleep_add_simple,7,1
17,49,4000,hr2sleep_add_simple,7,1
17,50,4000,hr2sleep_add_simple,7,1
17,51,4000,hr2sleep_add_simple,7,1
17,52,4000,hr2sleep_add_simple,7,1
17,53,4000,hr2sleep_add_simple,7,1
17,54,4000,hr2sleep_add_simple,7,1
17,55,4000,hr2sleep_add_simple,7,1
17,56,4000,hr2sleep_add_simple,7,1
17,57,4000,hr2sleep_add_simple,7,1
